repetition,apk,config,num_flows,time,aliasalgo,aplength,callbackanalyzer,codeelimination,cgalgo,dataflowsolver,implicit,maxcallbackspercomponent,maxcallbacksdepth,pathalgo,staticmode,taintwrapper,aliasflowins,nocallbacks,noexceptions,nothischainreduction,onesourceatatime,onecomponentatatime,pathspecificresults,enablereflection,singlejoinpointabstraction,complete,incomplete
1,com.bitstrips.imoji.apk,config_FlowDroid_95.xml,0,7268709.104,NONE,20,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,NONE,110,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,-1
1,com.bitstrips.imoji.apk,config_FlowDroid_96.xml,0,568405.8508,PTSBASED,1,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ALL,120,200,SOURCESONLY,NONE,DEFAULT,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0
1,com.bitstrips.imoji.apk,config_FlowDroid_97.xml,0,7238118.817,FLOWSENSITIVE,2,DEFAULT,REMOVECODE,VTA,FLOWINSENSITIVE,NONE,150,200,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0,-1
1,com.bitstrips.imoji.apk,config_FlowDroid_98.xml,0,346729.9012,NONE,7,DEFAULT,NONE,GEOM,FLOWINSENSITIVE,ALL,200,200,SOURCESONLY,NONE,NONE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,0
1,com.bitstrips.imoji.apk,config_FlowDroid_99.xml,0,4395898.679,PTSBASED,20,FAST,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,ALL,600,200,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_0.xml,121,1417597.936,FLOWSENSITIVE,2,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ARRAYONLY,1,0,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_1.xml,0,7222235.177,PTSBASED,3,DEFAULT,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,ALL,50,0,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_10.xml,0,7217618.935,NONE,4,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,1,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_100.xml,0,7220100.594,PTSBASED,3,DEFAULT,NONE,CHA,CONTEXTFLOWSENSITIVE,NONE,1,600,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_101.xml,0,222247.2566,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,600,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_102.xml,0,648549.7265,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_103.xml,0,2104810.227,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_104.xml,0,904886.7403,PTSBASED,10,FAST,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,100,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_105.xml,0,7225268.023,FLOWSENSITIVE,20,DEFAULT,REMOVECODE,AUTO,CONTEXTFLOWSENSITIVE,ALL,110,600,CONTEXTINSENSITIVE,NONE,DEFAULTFALLBACK,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_106.xml,0,7220185.789,LAZY,1,DEFAULT,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,ALL,120,600,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_107.xml,0,1729436.724,NONE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,ARRAYONLY,150,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_108.xml,0,2838277.801,LAZY,5,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,200,600,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_109.xml,0,7217003.18,PTSBASED,1,DEFAULT,REMOVECODE,GEOM,FLOWINSENSITIVE,ARRAYONLY,600,600,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_11.xml,13,843022.0866,FLOWSENSITIVE,5,DEFAULT,NONE,AUTO,CONTEXTFLOWSENSITIVE,NONE,50,1,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_110.xml,0,843635.5126,PTSBASED,7,DEFAULT,NONE,CHA,FLOWINSENSITIVE,ALL,90,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_111.xml,21,811921.956,FLOWSENSITIVE,20,DEFAULT,NONE,VTA,CONTEXTFLOWSENSITIVE,NONE,80,80,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_112.xml,0,1802800.16,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,NONE,110,50,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_113.xml,0,360263.6665,FLOWSENSITIVE,1,DEFAULT,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,100,600,CONTEXTSENSITIVE,NONE,DEFAULT,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_12.xml,0,7223826.091,PTSBASED,7,FAST,PROPAGATECONSTS,CHA,CONTEXTFLOWSENSITIVE,ALL,80,1,CONTEXTSENSITIVE,NONE,EASY,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_13.xml,0,203636.9169,LAZY,10,DEFAULT,PROPAGATECONSTS,VTA,FLOWINSENSITIVE,NONE,90,1,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_14.xml,0,2937793.054,NONE,20,FAST,REMOVECODE,RTA,FLOWINSENSITIVE,ARRAYONLY,100,1,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_15.xml,0,7250290.27,FLOWSENSITIVE,1,DEFAULT,REMOVECODE,SPARK,CONTEXTFLOWSENSITIVE,ALL,110,1,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_16.xml,0,7255197.189,PTSBASED,2,FAST,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,NONE,120,1,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_17.xml,0,1462142.818,LAZY,3,FAST,REMOVECODE,AUTO,CONTEXTFLOWSENSITIVE,ALL,150,1,CONTEXTSENSITIVE,NONE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_18.xml,0,7254555.351,NONE,4,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,NONE,200,1,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_19.xml,0,7286403.824,FLOWSENSITIVE,5,DEFAULT,NONE,VTA,CONTEXTFLOWSENSITIVE,ARRAYONLY,600,1,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_2.xml,0,1441548.971,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_20.xml,0,5023283.067,LAZY,7,DEFAULT,NONE,RTA,FLOWINSENSITIVE,ARRAYONLY,1,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_21.xml,0,7267051.937,NONE,10,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,50,50,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_22.xml,0,1505490.947,FLOWSENSITIVE,20,FAST,REMOVECODE,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,80,50,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_23.xml,0,7235843.758,PTSBASED,1,FAST,NONE,AUTO,CONTEXTFLOWSENSITIVE,NONE,90,50,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_24.xml,0,7238716.964,LAZY,2,DEFAULT,PROPAGATECONSTS,VTA,FLOWINSENSITIVE,ARRAYONLY,100,50,SOURCESONLY,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_25.xml,0,2618689.448,NONE,3,FAST,NONE,CHA,FLOWINSENSITIVE,NONE,110,50,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_26.xml,0,7268522.204,FLOWSENSITIVE,4,DEFAULT,NONE,SPARK,CONTEXTFLOWSENSITIVE,ARRAYONLY,120,50,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_27.xml,0,7270677.535,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_28.xml,11,3211674.757,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_29.xml,0,3761962.466,FLOWSENSITIVE,10,FAST,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,600,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_3.xml,0,7224208.338,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_30.xml,0,7213360.589,PTSBASED,20,FAST,NONE,SPARK,CONTEXTFLOWSENSITIVE,NONE,1,80,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_31.xml,0,440581.7218,LAZY,1,DEFAULT,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,ARRAYONLY,50,80,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_32.xml,0,205661.5608,NONE,2,DEFAULT,REMOVECODE,AUTO,FLOWINSENSITIVE,ALL,80,80,SOURCESONLY,NONE,DEFAULT,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_33.xml,0,2952944.311,FLOWSENSITIVE,3,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ARRAYONLY,90,80,SOURCESONLY,NONE,DEFAULTFALLBACK,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_34.xml,0,7221198.431,PTSBASED,4,FAST,NONE,CHA,FLOWINSENSITIVE,ALL,100,80,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_35.xml,0,332635.1514,LAZY,5,FAST,NONE,VTA,CONTEXTFLOWSENSITIVE,ARRAYONLY,110,80,CONTEXTINSENSITIVE,NONE,EASY,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_36.xml,0,185708.7552,NONE,7,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ALL,120,80,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,NONE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_37.xml,0,7225251.288,FLOWSENSITIVE,10,DEFAULT,REMOVECODE,CHA,FLOWINSENSITIVE,NONE,150,80,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_38.xml,0,759088.6975,LAZY,20,DEFAULT,PROPAGATECONSTS,VTA,CONTEXTFLOWSENSITIVE,ALL,200,80,SOURCESONLY,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_39.xml,0,7222071.4,PTSBASED,1,DEFAULT,PROPAGATECONSTS,CHA,CONTEXTFLOWSENSITIVE,NONE,600,80,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_4.xml,0,1060381.321,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_40.xml,0,7222727.405,LAZY,3,DEFAULT,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,1,90,SOURCESONLY,NONE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_41.xml,0,1184324.915,NONE,4,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,50,90,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_42.xml,0,502517.748,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,90,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_43.xml,0,1273593.81,PTSBASED,7,DEFAULT,REMOVECODE,SPARK,CONTEXTFLOWSENSITIVE,NONE,90,90,SOURCESONLY,NONE,DEFAULTFALLBACK,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_44.xml,0,3099495.081,FLOWSENSITIVE,10,DEFAULT,NONE,GEOM,FLOWINSENSITIVE,NONE,100,90,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_45.xml,0,1254210.8,PTSBASED,20,FAST,REMOVECODE,AUTO,CONTEXTFLOWSENSITIVE,ARRAYONLY,110,90,SOURCESONLY,NONE,DEFAULT,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_46.xml,0,1470090.604,NONE,1,FAST,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,NONE,120,90,SOURCESONLY,CONTEXTFLOWSENSITIVE,EASY,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_47.xml,0,7218014.85,NONE,2,DEFAULT,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ARRAYONLY,150,90,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_48.xml,0,366716.2487,FLOWSENSITIVE,3,FAST,PROPAGATECONSTS,GEOM,FLOWINSENSITIVE,ALL,200,90,SOURCESONLY,NONE,DEFAULT,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_49.xml,0,550259.7113,NONE,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,600,90,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_5.xml,0,7227512.87,PTSBASED,10,FAST,PROPAGATECONSTS,AUTO,FLOWINSENSITIVE,ARRAYONLY,110,0,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_50.xml,0,7215158.107,PTSBASED,5,DEFAULT,NONE,AUTO,CONTEXTFLOWSENSITIVE,NONE,1,100,SOURCESONLY,CONTEXTFLOWSENSITIVE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_51.xml,0,398997.0873,LAZY,7,FAST,REMOVECODE,CHA,FLOWINSENSITIVE,ARRAYONLY,50,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_52.xml,0,309141.1684,NONE,10,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,ALL,80,100,CONTEXTINSENSITIVE,NONE,DEFAULTFALLBACK,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_53.xml,0,7216869.465,FLOWSENSITIVE,20,DEFAULT,NONE,GEOM,FLOWINSENSITIVE,ARRAYONLY,90,100,CONTEXTINSENSITIVE,CONTEXTFLOWSENSITIVE,EASY,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_54.xml,0,798756.629,LAZY,1,DEFAULT,PROPAGATECONSTS,RTA,FLOWINSENSITIVE,ARRAYONLY,100,100,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_55.xml,1,666002.0102,NONE,2,FAST,REMOVECODE,VTA,CONTEXTFLOWSENSITIVE,NONE,110,100,SOURCESONLY,CONTEXTFLOWSENSITIVE,EASY,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_56.xml,0,2880299.619,PTSBASED,3,DEFAULT,NONE,AUTO,FLOWINSENSITIVE,NONE,120,100,SOURCESONLY,CONTEXTFLOWSENSITIVE,NONE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_57.xml,0,4951754.145,PTSBASED,4,DEFAULT,NONE,RTA,CONTEXTFLOWSENSITIVE,ALL,150,100,SOURCESONLY,CONTEXTFLOWINSENSITIVE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_58.xml,0,7234099.19,FLOWSENSITIVE,5,FAST,PROPAGATECONSTS,SPARK,FLOWINSENSITIVE,NONE,200,100,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_59.xml,0,7224300.296,NONE,7,FAST,NONE,GEOM,FLOWINSENSITIVE,ARRAYONLY,600,100,CONTEXTSENSITIVE,NONE,NONE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_6.xml,0,1949911.629,LAZY,20,DEFAULT,REMOVECODE,CHA,CONTEXTFLOWSENSITIVE,NONE,120,0,SOURCESONLY,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_60.xml,0,7225039.627,PTSBASED,10,DEFAULT,NONE,VTA,CONTEXTFLOWSENSITIVE,NONE,1,110,SOURCESONLY,CONTEXTFLOWSENSITIVE,NONE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,-1
1,com.contextlogic.wish.apk,config_FlowDroid_61.xml,0,1118391.434,LAZY,20,FAST,REMOVECODE,RTA,FLOWINSENSITIVE,ARRAYONLY,50,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_62.xml,0,369959.0766,NONE,1,FAST,PROPAGATECONSTS,CHA,FLOWINSENSITIVE,ALL,80,110,CONTEXTINSENSITIVE,NONE,NONE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0
1,com.contextlogic.wish.apk,config_FlowDroid_63.xml,0,7217678.62,FLOWSENSITIVE,2,DEFAULT,NONE,SPARK,FLOWINSENSITIVE,NONE,90,110,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,EASY,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,-1
