apk,category,config,true_positive,successful,time,category_precision,category_recall,category_fmeasure,run_precision,run_recall,run_fmeasure,single_flows,num_flows
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Threading/Executor1.apk,Threading,config_DroidSafe_9.xml,TRUE,FALSE,388361,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Threading/JavaThread1.apk,Threading,config_DroidSafe_9.xml,TRUE,FALSE,344729,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Threading/JavaThread2.apk,Threading,config_DroidSafe_9.xml,TRUE,FALSE,402669,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Threading/Looper1.apk,Threading,config_DroidSafe_9.xml,TRUE,FALSE,418106,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Threading/TimerTask1.apk,Threading,config_DroidSafe_9.xml,TRUE,FALSE,427560,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/SimpleUnreachable1.apk,UnreachableCode,config_DroidSafe_9.xml,FALSE,TRUE,409324,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableBoth.apk,UnreachableCode,config_DroidSafe_9.xml,TRUE,FALSE,382311,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/UnreachableCode/UnreachableSink1.apk,UnreachableCode,config_DroidSafe_9.xml,TRUE,FALSE,302080,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/DirectLeak1.apk,AndroidSpecific,config_DroidSafe_34.xml,TRUE,FALSE,563755,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/InactiveActivity.apk,AndroidSpecific,config_DroidSafe_34.xml,FALSE,TRUE,477774,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/Library2.apk,AndroidSpecific,config_DroidSafe_34.xml,TRUE,FALSE,395544,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/Obfuscation1.apk,AndroidSpecific,config_DroidSafe_34.xml,TRUE,FALSE,585565,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/Parcel1.apk,AndroidSpecific,config_DroidSafe_34.xml,TRUE,FALSE,500606,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/PrivateDataLeak1.apk,AndroidSpecific,config_DroidSafe_34.xml,TRUE,FALSE,558637,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/PrivateDataLeak2.apk,AndroidSpecific,config_DroidSafe_34.xml,TRUE,FALSE,544576,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/PrivateDataLeak3.apk,AndroidSpecific,config_DroidSafe_34.xml,TRUE,FALSE,525566,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/PublicAPIField1.apk,AndroidSpecific,config_DroidSafe_34.xml,TRUE,FALSE,411812,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/PublicAPIField2.apk,AndroidSpecific,config_DroidSafe_34.xml,TRUE,FALSE,487620,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/AndroidSpecific/View1.apk,AndroidSpecific,config_DroidSafe_34.xml,TRUE,FALSE,545544,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayAccess1.apk,ArraysAndLists,config_DroidSafe_34.xml,FALSE,TRUE,529584,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayAccess2.apk,ArraysAndLists,config_DroidSafe_34.xml,FALSE,TRUE,547521,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayAccess3.apk,ArraysAndLists,config_DroidSafe_34.xml,TRUE,FALSE,485775,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayAccess4.apk,ArraysAndLists,config_DroidSafe_34.xml,FALSE,TRUE,391120,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayAccess5.apk,ArraysAndLists,config_DroidSafe_34.xml,FALSE,TRUE,527503,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayCopy1.apk,ArraysAndLists,config_DroidSafe_34.xml,TRUE,FALSE,536727,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ArrayToString1.apk,ArraysAndLists,config_DroidSafe_34.xml,TRUE,FALSE,558591,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/HashMapAccess1.apk,ArraysAndLists,config_DroidSafe_34.xml,FALSE,TRUE,545700,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/ListAccess1.apk,ArraysAndLists,config_DroidSafe_34.xml,FALSE,TRUE,518786,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ArraysAndLists/MultidimensionalArray1.apk,ArraysAndLists,config_DroidSafe_34.xml,TRUE,FALSE,522576,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/AnonymousClass1.apk,Callbacks,config_DroidSafe_34.xml,TRUE,FALSE,517598,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button1.apk,Callbacks,config_DroidSafe_34.xml,TRUE,FALSE,467112,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button2.apk,Callbacks,config_DroidSafe_34.xml,TRUE,FALSE,511614,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button2.apk,Callbacks,config_DroidSafe_34.xml,TRUE,FALSE,539677,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button2.apk,Callbacks,config_DroidSafe_34.xml,TRUE,FALSE,539615,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button2.apk,Callbacks,config_DroidSafe_34.xml,FALSE,TRUE,576527,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button3.apk,Callbacks,config_DroidSafe_34.xml,TRUE,FALSE,550089,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button4.apk,Callbacks,config_DroidSafe_34.xml,TRUE,FALSE,525614,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Button5.apk,Callbacks,config_DroidSafe_34.xml,TRUE,FALSE,484677,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/LocationLeak1.apk,Callbacks,config_DroidSafe_34.xml,TRUE,FALSE,479718,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/LocationLeak2.apk,Callbacks,config_DroidSafe_34.xml,TRUE,FALSE,548675,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/LocationLeak3.apk,Callbacks,config_DroidSafe_34.xml,TRUE,FALSE,557602,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/MethodOverride1.apk,Callbacks,config_DroidSafe_34.xml,TRUE,FALSE,515684,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/MultiHandlers1.apk,Callbacks,config_DroidSafe_34.xml,FALSE,TRUE,554652,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/MultiHandlers1.apk,Callbacks,config_DroidSafe_34.xml,FALSE,TRUE,579652,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Ordering1.apk,Callbacks,config_DroidSafe_34.xml,FALSE,TRUE,540537,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/RegisterGlobal1.apk,Callbacks,config_DroidSafe_34.xml,TRUE,FALSE,502539,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/RegisterGlobal2.apk,Callbacks,config_DroidSafe_34.xml,TRUE,FALSE,506752,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/Callbacks/Unregister1.apk,Callbacks,config_DroidSafe_34.xml,FALSE,TRUE,489604,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/DynamicLoading/DynamicBoth1.apk,DynamicLoading,config_DroidSafe_34.xml,TRUE,FALSE,530597,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/DynamicLoading/DynamicSink1.apk,DynamicLoading,config_DroidSafe_34.xml,TRUE,FALSE,531565,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/DynamicLoading/DynamicSource1.apk,DynamicLoading,config_DroidSafe_34.xml,TRUE,FALSE,510594,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/Battery1.apk,EmulatorDetection,config_DroidSafe_34.xml,TRUE,FALSE,548571,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/Bluetooth1.apk,EmulatorDetection,config_DroidSafe_34.xml,TRUE,FALSE,567549,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/Build1.apk,EmulatorDetection,config_DroidSafe_34.xml,TRUE,FALSE,464217,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/Contacts1.apk,EmulatorDetection,config_DroidSafe_34.xml,TRUE,FALSE,522691,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/ContentProvider1.apk,EmulatorDetection,config_DroidSafe_34.xml,TRUE,FALSE,538569,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/DeviceId1.apk,EmulatorDetection,config_DroidSafe_34.xml,TRUE,FALSE,599656,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/File1.apk,EmulatorDetection,config_DroidSafe_34.xml,TRUE,FALSE,557561,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/IMEI1.apk,EmulatorDetection,config_DroidSafe_34.xml,TRUE,FALSE,498689,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/IP1.apk,EmulatorDetection,config_DroidSafe_34.xml,TRUE,FALSE,535753,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/PI1.apk,EmulatorDetection,config_DroidSafe_34.xml,TRUE,FALSE,501917,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/PlayStore1.apk,EmulatorDetection,config_DroidSafe_34.xml,TRUE,FALSE,583665,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/PlayStore2.apk,EmulatorDetection,config_DroidSafe_34.xml,TRUE,FALSE,604806,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/Sensors1.apk,EmulatorDetection,config_DroidSafe_34.xml,TRUE,FALSE,433852,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/SubscriberId1.apk,EmulatorDetection,config_DroidSafe_34.xml,TRUE,FALSE,553591,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/EmulatorDetection/VoiceMail1.apk,EmulatorDetection,config_DroidSafe_34.xml,TRUE,FALSE,581626,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/FieldSensitivity1.apk,FieldAndObjectSensitivity,config_DroidSafe_34.xml,FALSE,TRUE,354790,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/FieldSensitivity2.apk,FieldAndObjectSensitivity,config_DroidSafe_34.xml,FALSE,TRUE,384785,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/FieldSensitivity3.apk,FieldAndObjectSensitivity,config_DroidSafe_34.xml,TRUE,FALSE,499629,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/FieldSensitivity4.apk,FieldAndObjectSensitivity,config_DroidSafe_34.xml,FALSE,TRUE,521610,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/InheritedObjects1.apk,FieldAndObjectSensitivity,config_DroidSafe_34.xml,TRUE,FALSE,532639,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/ObjectSensitivity1.apk,FieldAndObjectSensitivity,config_DroidSafe_34.xml,FALSE,TRUE,552682,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/FieldAndObjectSensitivity/ObjectSensitivity2.apk,FieldAndObjectSensitivity,config_DroidSafe_34.xml,FALSE,TRUE,550611,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Clone1.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,459390,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions1.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,527527,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions2.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,513534,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions3.apk,GeneralJava,config_DroidSafe_34.xml,FALSE,TRUE,565601,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions4.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,524539,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions5.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,471979,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions6.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,533530,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Exceptions7.apk,GeneralJava,config_DroidSafe_34.xml,FALSE,TRUE,506804,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/FactoryMethods1.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,474982,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Loop1.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,524625,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Loop2.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,530620,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/Serialization1.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,542617,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/SourceCodeSpecific1.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,579742,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StartProcessWithSecret1.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,558723,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StaticInitialization1.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,530691,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StaticInitialization2.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,481597,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StaticInitialization3.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,498474,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StringFormatter1.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,515595,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StringPatternMatching1.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,549590,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StringToCharArray1.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,468101,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/StringToOutputStream1.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,503509,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/UnreachableCode.apk,GeneralJava,config_DroidSafe_34.xml,FALSE,TRUE,540708,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch1.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,538543,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch1.apk,GeneralJava,config_DroidSafe_34.xml,FALSE,TRUE,483700,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch2.apk,GeneralJava,config_DroidSafe_34.xml,TRUE,FALSE,532570,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch2.apk,GeneralJava,config_DroidSafe_34.xml,FALSE,TRUE,491558,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch3.apk,GeneralJava,config_DroidSafe_34.xml,FALSE,TRUE,549631,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/GeneralJava/VirtualDispatch4.apk,GeneralJava,config_DroidSafe_34.xml,FALSE,TRUE,602034,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ImplicitFlows/ImplicitFlow1.apk,ImplicitFlows,config_DroidSafe_34.xml,TRUE,FALSE,533605,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/ImplicitFlows/ImplicitFlow6.apk,ImplicitFlows,config_DroidSafe_34.xml,FALSE,TRUE,589590,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_Broadcast1.apk' | 'COMBINE,InterAppCommunication,config_DroidSafe_34.xml,TRUE,FALSE,2466,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_contentProvider1.apk' | 'COMBINE,InterAppCommunication,config_DroidSafe_34.xml,TRUE,FALSE,2098,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_OrderedIntent1.apk' | 'COMBINE,InterAppCommunication,config_DroidSafe_34.xml,TRUE,FALSE,2103,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Device_Id_leakage/DeviceId_Service1.apk' | 'COMBINE,InterAppCommunication,config_DroidSafe_34.xml,TRUE,FALSE,2318,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Location_leakage/Location1.apk' | 'COMBINE,InterAppCommunication,config_DroidSafe_34.xml,TRUE,FALSE,1725,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Location_leakage/Location_Broadcast1.apk' | 'COMBINE,InterAppCommunication,config_DroidSafe_34.xml,TRUE,FALSE,1692,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Collector/Collector.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Location_leakage/Location_Service1.apk' | 'COMBINE,InterAppCommunication,config_DroidSafe_34.xml,TRUE,FALSE,1601,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/SendSMS.apk' | 'COMBINE,InterAppCommunication,config_DroidSafe_34.xml,TRUE,FALSE,1723,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/SendSMS.apk' | 'COMBINE,InterAppCommunication,config_DroidSafe_34.xml,TRUE,FALSE,1489,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/StartActivityForResult1.apk' | 'COMBINE,InterAppCommunication,config_DroidSafe_34.xml,TRUE,FALSE,1831,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/Echoer.apk /home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterAppCommunication/StartActivityForResult1.apk' | 'COMBINE,InterAppCommunication,config_DroidSafe_34.xml,TRUE,FALSE,2626,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication1.apk,InterComponentCommunication,config_DroidSafe_34.xml,TRUE,FALSE,480766,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication2.apk,InterComponentCommunication,config_DroidSafe_34.xml,TRUE,FALSE,500512,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication2.apk,InterComponentCommunication,config_DroidSafe_34.xml,FALSE,TRUE,570558,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication3.apk,InterComponentCommunication,config_DroidSafe_34.xml,FALSE,TRUE,553566,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication3.apk,InterComponentCommunication,config_DroidSafe_34.xml,TRUE,FALSE,557583,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication4.apk,InterComponentCommunication,config_DroidSafe_34.xml,TRUE,FALSE,546551,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication4.apk,InterComponentCommunication,config_DroidSafe_34.xml,FALSE,TRUE,602647,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication5.apk,InterComponentCommunication,config_DroidSafe_34.xml,FALSE,TRUE,557572,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication5.apk,InterComponentCommunication,config_DroidSafe_34.xml,TRUE,FALSE,575687,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication6.apk,InterComponentCommunication,config_DroidSafe_34.xml,FALSE,TRUE,604927,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication6.apk,InterComponentCommunication,config_DroidSafe_34.xml,TRUE,FALSE,999,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication7.apk,InterComponentCommunication,config_DroidSafe_34.xml,TRUE,FALSE,604789,0,0,0,0,0,0,0,0
/home/asm140830/Documents/benchmarks/DroidBench30/benchmark/apks/InterComponentCommunication/ActivityCommunication7.apk,InterComponentCommunication,config_DroidSafe_34.xml,FALSE,TRUE,1208,0,0,0,0,0,0,0,0
