apk;config;--aliasalgo;--aplength;--callbackanalyzer;--codeelimination;--cgalgo;--dataflowsolver;--implicit;--maxcallbackspercomponent;--maxcallbacksdepth;--pathalgo;--staticmode;--taintwrapper;--aliasflowins;--nocallbacks;--noexceptions;--nothischainreduction;--onesourceatatime;--onecomponentatatime;--pathspecificresults;--enablereflection;--singlejoinpointabstraction;num_flows;time
com.expedia.bookings_20.5.0-20050001_minAPI24(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7210212.89920097
com.facebook.katana_256.0.0.39.117-196542507_minAPI28(arm64-v8a)(560,640dpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;88122.5419479888
com.facebook.orca_250.0.0.12.117-196541016_minAPI28(arm64-v8a)(560,640,400,420,360,480dpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;91048.0551549699
com.fitbit.FitbitMobile_3.14-20243460_minAPI24(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7225172.80107702
com.foxsports.android_4.14.0-4140013_minAPI23(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;1484164.22121692
com.google.android.apps.adm_2.4.026-1-20000201_minAPI16(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;32882.0607210509
com.google.android.apps.classroom_6.1.062.03.40-200620340_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7215078.22404196
com.google.android.apps.googleassistant_0.1.187945513-35_minAPI21(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;20114.2767189303
com.google.android.apps.youtube.kids_4.56.1-105601144_minAPI17(arm64-v8a)(480dpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;394074.529798003
com.google.android.apps.youtube.music_3.51.54-35154240_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7210787.19084908
com.google.android.play.games_2020.01.15709_(292726199.292726199-000402)-157090042_minAPI16(arm64-v8a)(160dpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;142535.887058009
com.google.android.projection.gearhead_5.0.500214-release-50500214_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;68296.8721110374
com.google.android.projection.gearhead_5.0.500214-release-50500214_minAPI21(arm64-v8a)(nodpi)_apkmirror.com(1).apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;52664.3551820889
com.google.android.webview_80.0.3987.87-398708730_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;523395.448461059
com.hulu.plus_3.68.0.308260-308260_minAPI21(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7208463.71550404
com.instagram.android_127.0.0.30.121-196643814_minAPI23(arm64-v8a)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7219394.74979602
com.intuit.turbo_3.26.4-1032604_minAPI23(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7216530.70590203
com.intuit.turbotax.mobile_5.10.0-5100_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;1051959.788671
com.mcdonalds.app_6.4.0-367_minAPI21(arm64-v8a,armeabi,armeabi-v7a,mips,mips64,x86,x86_64)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7227444.61503089
com.mercariapp.mercari_6.10.5-9021_minAPI21(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;2503604.91574195
com.microsoft.appmanager_1.19122.149.0-174149_minAPI19(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7214552.03647108
com.microsoft.office.outlook_4.1.22-391_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;4343831.44701703
com.netflix.mediaclient_6.26.1_build_15_31696-31696_minAPI21(armeabi-v7a)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7214874.20743203
com.particlenews.newsbreak_6.4.0-366_minAPI21(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;2996690.08350198
com.paypal.android.p2pmobile_7.18.0-1150072802_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7218952.48123794
com.pinterest_7.43.0-7438120_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7211869.60182991
com.remind101_10.10.0.41766-200123184_minAPI19(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7213649.95967899
com.roku.remote_v6.2.2.333206-99_minAPI19(arm64-v8a,armeabi,armeabi-v7a,mips,mips64,x86,x86_64)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;832997.343219933
com.shopify.arrive_1.6.0-73_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;668607.597638038
com.snapchat.android_10.75.0.0-2012_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7222252.72285403
com.squareup.cash_3.7.1-3070100_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7212889.43359
com.tubitv_3.6.1-344_minAPI16(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7208486.07343098
com.twitter.android_8.24.1-release.01-18241001_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;4057951.83289505
com.ubercab_4.288.10001-56091_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7222747.59070796
com.venmo_7.34.0-1322_minAPI21(arm64-v8a,armeabi,armeabi-v7a,mips,x86,x86_64)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7219969.76041503
com.whatsapp_2.20.27-453166_minAPI15(arm64-v8a)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7216044.43729506
com.yelp.android_10.28.0-21026803-21026803_minAPI21(arm64-v8a,armeabi,armeabi-v7a,mips,mips64,x86,x86_64)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7217260.40907705
gov.irs_5.4.5.1-68_minAPI21(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7206822.68248801
me.lyft.android_6.17.3.1580303339-1580303339_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;22;FLOWSENSITIVE;20;FAST;REMOVECODE;GEOM;CONTEXTFLOWSENSITIVE;ARRAYONLY;80;50;CONTEXTINSENSITIVE;CONTEXTFLOWINSENSITIVE;NONE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;0;7221169.03116601
