apk,config,config_number,num_flows,time,aliasalgo,aplength,callbackanalyzer,codeelimination,cgalgo,dataflowsolver,implicit,maxcallbackspercomponent,maxcallbacksdepth,pathalgo,staticmode,taintwrapper,aliasflowins,nocallbacks,noexceptions,nothischainreduction,onesourceatatime,onecomponentatatime,pathspecificresults,enablereflection,singlejoinpointabstraction
com.materialos.cm.theme_5.apk,config_FlowDroid_2.xml,2,0,36213.79917,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
com.notriddle.budget_44.apk,config_FlowDroid_2.xml,2,2,943404.2264,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
com.nutomic.ensichat_17.apk,config_FlowDroid_2.xml,2,0,1455971.546,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
net.zygotelabs.locker_11.apk,config_FlowDroid_2.xml,2,0,48931.62743,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
com.miqote.shanawp_10.apk,config_FlowDroid_2.xml,2,0,40164.32153,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
daniel_32.flexiblewallpaper_2.apk,config_FlowDroid_2.xml,2,0,32290.47386,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
io.github.alketii.mightyknight_1.apk,config_FlowDroid_2.xml,2,0,76624.40835,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_FlowDroid_2.xml,2,0,136512.716,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
org.jfedor.frozenbubble_54.apk,config_FlowDroid_2.xml,2,0,116919.941,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
nya.miku.wishmaster_54.apk,config_FlowDroid_2.xml,2,0,221116.0921,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
protect.budgetwatch_29.apk,config_FlowDroid_2.xml,2,13,2321308.69,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
eu.kanade.tachiyomi_41.apk,config_FlowDroid_2.xml,2,0,5069602.101,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_2.xml,2,90,4148470.946,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
net.osmand.plus_355.apk,config_FlowDroid_2.xml,2,0,7293616.652,LAZY,4,DEFAULT,NONE,RTA,FLOWINSENSITIVE,NONE,80,0,CONTEXTSENSITIVE,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
org.ninthfloor.copperpdf_4.apk,config_FlowDroid_3.xml,3,0,47898.50394,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
org.tuxpaint_923.apk,config_FlowDroid_3.xml,3,0,98572.40269,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
ru.henridellal.dialer_10.apk,config_FlowDroid_3.xml,3,0,213767.9678,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
com.notriddle.budget_44.apk,config_FlowDroid_3.xml,3,0,544004.2235,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
eu.polarclock_10.apk,config_FlowDroid_3.xml,3,0,43046.11293,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
net.tedstein.AndroSS_17.apk,config_FlowDroid_3.xml,3,0,64499.3081,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
com.materialos.cm.theme_5.apk,config_FlowDroid_3.xml,3,0,45493.68069,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
trikita.talalarmo_19.apk,config_FlowDroid_3.xml,3,0,357085.8291,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
com.github.yeriomin.workoutlog_2.apk,config_FlowDroid_3.xml,3,0,177950.0159,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
net.zygotelabs.locker_11.apk,config_FlowDroid_3.xml,3,0,76380.99582,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
daniel_32.flexiblewallpaper_2.apk,config_FlowDroid_3.xml,3,0,43290.35363,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
org.dnaq.dialer2_17.apk,config_FlowDroid_3.xml,3,3,246777.1027,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
org.dyndns.sven_ola.debian_kit_6.apk,config_FlowDroid_3.xml,3,0,55437.02794,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
net.khertan.forrunners_101030.apk,config_FlowDroid_3.xml,3,0,95419.89316,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
pt.isec.tp.am_4.apk,config_FlowDroid_3.xml,3,0,75355.34854,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
org.jsl.wfwt_14.apk,config_FlowDroid_3.xml,3,0,90994.21706,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
io.github.lonamiwebs.klooni_820.apk,config_FlowDroid_3.xml,3,0,279946.4032,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
jackpal.androidterm_72.apk,config_FlowDroid_3.xml,3,0,158552.8555,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_FlowDroid_3.xml,3,12,1320832.68,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
anupam.acrylic_17.apk,config_FlowDroid_3.xml,3,0,66736.36658,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
net.osmand.plus_355.apk,config_FlowDroid_3.xml,3,0,2874574.952,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
com.miqote.shanawp_10.apk,config_FlowDroid_3.xml,3,0,56755.51639,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
com.gitlab.ardash.appleflinger.android_1005006.apk,config_FlowDroid_3.xml,3,0,182549.3721,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
io.github.alketii.mightyknight_1.apk,config_FlowDroid_3.xml,3,0,124453.5381,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
protect.budgetwatch_29.apk,config_FlowDroid_3.xml,3,0,912745.4125,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
org.jfedor.frozenbubble_54.apk,config_FlowDroid_3.xml,3,0,617708.9774,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_3.xml,3,15,690797.4774,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
com.nutomic.ensichat_17.apk,config_FlowDroid_3.xml,3,0,1939201.507,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_FlowDroid_3.xml,3,0,3670868.535,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
nya.miku.wishmaster_54.apk,config_FlowDroid_3.xml,3,0,7220458.198,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
eu.kanade.tachiyomi_41.apk,config_FlowDroid_3.xml,3,0,7226450.52,NONE,5,FAST,PROPAGATECONSTS,SPARK,CONTEXTFLOWSENSITIVE,ALL,90,0,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
org.jsl.wfwt_14.apk,config_FlowDroid_4.xml,4,0,122076.5201,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
net.tedstein.AndroSS_17.apk,config_FlowDroid_4.xml,4,0,80834.46628,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
org.ninthfloor.copperpdf_4.apk,config_FlowDroid_4.xml,4,0,63524.421,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
com.github.yeriomin.workoutlog_2.apk,config_FlowDroid_4.xml,4,0,189797.6916,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
org.tuxpaint_923.apk,config_FlowDroid_4.xml,4,0,111571.4573,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
eu.polarclock_10.apk,config_FlowDroid_4.xml,4,0,53270.99444,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
jackpal.androidterm_72.apk,config_FlowDroid_4.xml,4,0,162565.9669,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
org.dyndns.sven_ola.debian_kit_6.apk,config_FlowDroid_4.xml,4,0,63633.78534,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
anupam.acrylic_17.apk,config_FlowDroid_4.xml,4,0,65890.49473,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
trikita.talalarmo_19.apk,config_FlowDroid_4.xml,4,0,377415.2161,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
com.miqote.shanawp_10.apk,config_FlowDroid_4.xml,4,0,65424.93154,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
net.zygotelabs.locker_11.apk,config_FlowDroid_4.xml,4,0,87067.66782,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
ru.henridellal.dialer_10.apk,config_FlowDroid_4.xml,4,0,223540.367,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
net.khertan.forrunners_101030.apk,config_FlowDroid_4.xml,4,0,92635.79217,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
io.github.alketii.mightyknight_1.apk,config_FlowDroid_4.xml,4,0,113166.1148,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
daniel_32.flexiblewallpaper_2.apk,config_FlowDroid_4.xml,4,0,59482.79072,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
com.materialos.cm.theme_5.apk,config_FlowDroid_4.xml,4,0,32228.48166,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
org.dnaq.dialer2_17.apk,config_FlowDroid_4.xml,4,2,226116.0914,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
pt.isec.tp.am_4.apk,config_FlowDroid_4.xml,4,0,69636.27064,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
com.notriddle.budget_44.apk,config_FlowDroid_4.xml,4,0,537703.1403,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
io.github.lonamiwebs.klooni_820.apk,config_FlowDroid_4.xml,4,0,264903.6389,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
org.jfedor.frozenbubble_54.apk,config_FlowDroid_4.xml,4,0,568764.0444,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
protect.budgetwatch_29.apk,config_FlowDroid_4.xml,4,10,1418370.798,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
eu.kanade.tachiyomi_41.apk,config_FlowDroid_4.xml,4,0,563226.2094,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
com.gitlab.ardash.appleflinger.android_1005006.apk,config_FlowDroid_4.xml,4,0,162245.8081,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_FlowDroid_4.xml,4,8,895803.8974,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
net.osmand.plus_355.apk,config_FlowDroid_4.xml,4,0,2951943.027,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_4.xml,4,1,559747.1508,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
com.nutomic.ensichat_17.apk,config_FlowDroid_4.xml,4,0,7221409.617,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
nya.miku.wishmaster_54.apk,config_FlowDroid_4.xml,4,0,7213400.511,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_FlowDroid_4.xml,4,0,7217533.063,FLOWSENSITIVE,7,FAST,NONE,GEOM,CONTEXTFLOWSENSITIVE,NONE,100,0,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
net.tedstein.AndroSS_17.apk,config_FlowDroid_5.xml,5,0,66746.33659,PTSBASED,10,FAST,PROPAGATECONSTS,AUTO,FLOWINSENSITIVE,ARRAYONLY,110,0,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
com.github.yeriomin.workoutlog_2.apk,config_FlowDroid_5.xml,5,0,72779.1338,PTSBASED,10,FAST,PROPAGATECONSTS,AUTO,FLOWINSENSITIVE,ARRAYONLY,110,0,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
org.ninthfloor.copperpdf_4.apk,config_FlowDroid_5.xml,5,0,49078.00732,PTSBASED,10,FAST,PROPAGATECONSTS,AUTO,FLOWINSENSITIVE,ARRAYONLY,110,0,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
